spp	tribe	tissue	sex	OT	OTRa	OTRb	VT	VTR1Aa	VTR1Ab	VTR2Aa	VTR2Ab	VTR2Ba	VTR2Bb
TeldhS	Lamprologini	liver	F	0	0.5488773	0.5012667	0	4.039353	0	6.243944	0	0	0
TeldhS	Lamprologini	ovaries	F	0	1.697698	0.1490805	0	3.661207	0.5298426	0.07737481	2.506889	1.254245	0
TeldhS	Lamprologini	gills	F	0.830518	1.418724	26.60734	2.039214	47.23227	5.344944	9.726744	0.6143072	0	0
TeldhS	Lamprologini	lpj	F	0	3.985449	0.4333029	0	31.5914	0.3849974	17.42899	0.5752327	1.36705	0
TeldhS	Lamprologini	brain	F	167.1844	10.7727	6.541393	48.42937	7.630754	2.324858	8.962994	1.852597	7.154434	0.8014215
TeldhS	Lamprologini	liver	M	0	0	0.3474691	0	3.200008	0	5.951262	0.2050151	0	2.838022
TeldhS	Lamprologini	testes	M	0.7206713	0.5276056	0.8030669	0.8847508	3.697912	0.5351545	2.605017	0.3553714	2.111366	0.6149254
TeldhS	Lamprologini	gills	M	0	1.426547	22.07532	0	30.82859	1.929277	4.60174	0.4804289	3.425242	0.5542145
TeldhS	Lamprologini	lpj	M	0	5.918413	1.35126	0	9.333295	0.2001031	13.79268	0.1993189	2.368423	0
TeldhS	Lamprologini	brain	M	0	6.190321	4.156884	0	21.69354	0.7386931	4.099212	0.735798	0	0
TelteS	Lamprologini	testes	M	0	0.1648812	0	2.488428	0.8667214	0.1672403	2.637651	3.331696	2.771242	1.729524
TelteS	Lamprologini	liver	M	0	0	0	0	1.721598	0	10.26682	0	0.4289306	0
TelteS	Lamprologini	gills	M	0	1.1242	27.46382	0	28.36569	0.912228	6.660795	0	1.619572	0.7861545
TelteS	Lamprologini	lpj	M	0	4.389938	2.78413	0	8.119451	0	7.369508	0	1.171173	0
TelteS	Lamprologini	brain	M	410.6302	12.24405	4.413938	108.6048	6.775009	1.960932	6.872685	0.3255411	5.415577	1.126616
TelteS	Lamprologini	liver	F	0	0	0	0	2.967515	0	2.709268	0	1.626563	0
TelteS	Lamprologini	ovaries	F	0	0.8942362	0	0	1.958617	0.2267577	0.06622847	0.1129345	0.8051722	3.126703
TelteS	Lamprologini	gills	F	0	1.770947	25.60775	0	49.64925	1.796285	5.362945	0.198805	3.307245	2.752056
TelteS	Lamprologini	lpj	F	0	6.979981	3.984078	0	20.92046	0.1863118	6.529867	0	3.528303	1.926754
TelteS	Lamprologini	brain	F	50.38492	19.23166	5.758514	15.8606	3.866982	3.517623	3.175545	3.503837	7.569935	6.614126
TelteS	Lamprologini	liver	F	0	0	0	0	1.33593	0	3.68913	0	0	0
TelteS	Lamprologini	ovaries	F	0	0.3403692	0	0	0.7951997	0	0.201666	0	1.089668	0
TelteS	Lamprologini	gills	F	0.8168371	3.588053	33.90597	0	48.20062	1.819695	10.98378	0.2013959	0.9572418	0
TelteS	Lamprologini	lpj	F	0	4.234651	1.691957	0	21.51805	1.288572	11.03959	0	5.592238	0
TelteS	Lamprologini	brain	F	437.8664	12.75515	5.219955	107.7538	10.12064	0.976426	3.564775	0	2.311399	3.365921
TelteS	Lamprologini	testes	M	0	1.467725	0.2393593	0	3.673956	0.212675	2.484616	1.271049	3.524115	1.46626
TelteS	Lamprologini	liver	M	0	0	0	0	3.49866	0	6.959021	0.118667	0.2820142	1.23203
TelteS	Lamprologini	gills	M	0	5.504905	24.63426	0	63.27627	2.010121	3.000683	0.8898856	1.057414	1.539835
TelteS	Lamprologini	lpj	M	0	3.712835	4.238471	0	20.6999	0.1711799	5.199586	0.341018	1.62087	3.540532
TelteS	Lamprologini	brain	M	271.5346	15.36115	14.78514	113.6443	7.388712	2.138559	6.067571	1.521556	5.785605	3.159432
TelteS	Lamprologini	liver	F	0	0.3396183	0.7753981	0	5.950841	0	10.59765	0	0.5436322	0
TelteS	Lamprologini	ovaries	F	0	0.4608863	0	0	0.8075716	0.1168702	0	0.1164121	0.2766554	0
TelteS	Lamprologini	gills	F	0	1.289285	16.61046	0	30.982	3.923196	8.402803	0.1860867	0.4422382	0.6439991
TelteS	Lamprologini	lpj	F	0	1.515669	3.213314	0	9.864313	0.2196221	5.772996	0	2.599451	0
TelteS	Lamprologini	brain	F	4.676831	18.54624	3.908656	2.870816	10.49903	3.183502	5.409723	0.288275	13.70181	3.990588
TelteS	Lamprologini	testes	M	0	2.49709	1.22169	3.589211	16.87668	0.7236623	1.585185	1.982272	15.4175	0
TelteS	Lamprologini	liver	M	0.3822797	0.1865787	0	0	4.740426	0	6.466965	0	0	0.3261869
TelteS	Lamprologini	gills	M	0	2.746157	30.90154	0	79.39563	2.98441	4.997449	0	4.238822	0.6858541
TelteS	Lamprologini	lpj	M	0	2.219104	3.483245	0	23.33008	0.2813569	7.395759	0	8.658375	1.939778
TelteS	Lamprologini	brain	M	125.0577	11.52224	1.421998	62.66545	8.730569	3.158676	5.166255	0.6292594	9.720397	2.177708
Telvit	Lamprologini	testes	M	1.142137	0	0.1590899	0.701087	4.395404	0.4240628	1.155978	0.2816005	1.003843	1.461823
Telvit	Lamprologini	liver	M	0	0	0	0	5.352908	0	9.159834	0	0	0
Telvit	Lamprologini	gills	M	0	2.202165	4.525078	0	46.30399	4.467347	6.523827	0.4449839	1.057512	0
Telvit	Lamprologini	lpj	M	0	2.379075	6.172472	0	37.51785	5.264978	9.867082	0.2185143	3.115818	1.512446
Telvit	Lamprologini	brain	M	9.807655	19.48915	9.367698	20.64107	6.59019	1.734035	4.456801	0.3454478	2.462888	1.195508
Telvit	Lamprologini	liver	M	0	0.2096646	0.07978247	0	5.878037	0	1.656328	0	0	0.2443645
Telvit	Lamprologini	testes	M	0	0.5299147	0.8065816	2.665869	4.023605	0.3583311	8.37254	0.7138535	3.817091	0.6176168
Telvit	Lamprologini	gills	M	0.8785094	4.502115	17.86585	0	74.75454	12.82978	6.22409	0.4332032	3.603302	7.496035
Telvit	Lamprologini	lpj	M	0	2.23814	6.271362	0	16.39984	0.2063784	12.65804	0.6167088	6.839555	0
Telvit	Lamprologini	brain	M	289.0356	8.941006	2.64621	158.2629	5.222186	2.015318	3.924055	2.00742	13.51689	4.631449
Telvit	Lamprologini	liver	F	0	0.6775665	0	0	7.12345	0	7.359967	0	0	0
Telvit	Lamprologini	ovaries	F	0	0.8805834	0	0	3.967639	0.6379876	0.5217386	1.016779	0	0
Telvit	Lamprologini	gills	F	0	4.335986	34.23642	0.9088862	57.29839	20.15762	7.064852	0.7301314	2.168962	3.790201
Telvit	Lamprologini	liver	F	0	0	0	0	3.099921	0	3.089444	0	0	0
Telvit	Lamprologini	ovaries	F	0	1.295845	0.2958603	0	6.130616	1.182947	0.5374445	0.5236938	0.6222837	0.9061862
Telvit	Lamprologini	gills	F	0	2.548014	29.66918	0	74.11345	10.59633	7.548389	2.316907	2.447186	4.454573
Telvit	Lamprologini	lpj	F	0.5331922	1.821641	1.930997	0	54.49037	1.319789	19.27335	0.5258465	4.373892	0.4549556
Telvit	Lamprologini	brain	F	175.1506	14.88081	5.782989	84.41847	8.876381	4.817146	6.002902	0.6397689	3.801054	2.214079
Telvit	Lamprologini	liver	F	0	0	0	0	1.07673	0	2.275528	0	0	0
Telvit	Lamprologini	ovaries	F	0	1.74873	0.3522886	0	3.064149	0.2086765	0.5485279	0.2078586	0.2469898	1.798366
Telvit	Lamprologini	gills	F	0	3.118853	13.69384	0	48.76371	14.84401	4.832957	0.727172	2.880228	4.194265
Telvit	Lamprologini	lpj	F	0	2.144503	1.112775	0	20.83776	0.5932326	9.356242	0.1969692	5.149107	1.363321
Telvit	Lamprologini	brain	F	95.64109	11.66985	3.330497	57.07735	6.816028	5.589612	3.07302	0.9825361	8.561718	1.133437
Telvit	Lamprologini	testes	M	0	0.4333476	0.3297985	2.906752	11.64287	0.1465159	1.19819	0.1459417	1.734165	1.010135
Telvit	Lamprologini	liver	M	0	0	0	0	2.77573	0	4.692913	0	0	0
Telvit	Lamprologini	gills	M	1.064324	3.246645	28.46424	0	82.82919	15.14825	3.385556	0.2624153	1.870903	1.36223
Telvit	Lamprologini	lpj	M	0	3.724952	10.43747	0	37.38141	4.465202	9.8312	0.3421309	4.0654	0.5920145
Telvit	Lamprologini	brain	M	518.6945	13.87634	3.477259	410.3371	7.709417	2.403028	3.609491	0.3419443	8.126364	8.28368
Tremar	Trematocarini	liver	M	0	0.1068607	0	0	3.932098	0	1.836108	0	0	0
Tremar	Trematocarini	testes	M	0	0.3555441	2.841156	0.8943269	4.049431	0.3606312	2.317227	0	0.4268436	2.486324
Tremar	Trematocarini	gills	M	0	2.319625	14.56412	0	11.17732	4.117425	7.444447	0.1952994	0.4641324	2.703528
Tremar	Trematocarini	lpj	M	0	2.320008	2.251189	0	7.317272	0	15.80774	0	0.5570507	0.4055961
Tremar	Trematocarini	brain	M	453.6239	8.039651	3.529941	247.3397	6.50178	2.822774	21.06901	0.6248247	8.909439	0
Tremar	Trematocarini	liver	M	0	0.1125543	0	0	2.76107	0	1.667188	0	0	0
Tremar	Trematocarini	testes	M	1.693045	1.239483	6.131493	1.039255	2.895786	0	2.815138	0.41743	2.480074	0.72231
Tremar	Trematocarini	gills	M	0	1.651387	10.9576	0.5192324	5.425471	5.967241	6.726732	0.3128344	0.7434564	0.7217608
Tremar	Trematocarini	lpj	M	0.8611979	0.8406474	1.199575	2.114544	6.996723	0.4263376	9.837018	0	0.5046139	0
Tremar	Trematocarini	brain	M	346.7724	8.392499	4.790324	232.2132	3.676364	2.128144	11.1881	1.413202	6.717	2.445369
Tremar	Trematocarini	liver	M	0	0.1339863	0	0	4.930228	0.1359034	2.85789	0	0.6434218	0
Tremar	Trematocarini	testes	M	2.431838	0.1978173	6.323039	2.985509	5.545893	0.2006476	2.930129	1.199168	1.424921	8.991703
Tremar	Trematocarini	gills	M	0	1.828538	15.02935	0.919892	8.650774	4.265811	10.83394	0.7389726	0	0.6393495
Tremar	Trematocarini	lpj	M	0	1.089574	0.2073046	0.9135622	11.455	0.5525815	10.75939	0	0	0.6349501
Tremar	Trematocarini	brain	M	345.085	8.979439	3.0475	228.3084	8.930052	1.230799	19.12413	1.225976	4.661683	0.8485586
Tremar	Trematocarini	liver	F	0	0	0	0	2.743927	0	0.6627347	0	0	0
Tremar	Trematocarini	ovaries	F	0.9275863	1.131815	0	0	0	0	0.2011773	0	0.2717569	0
Tremar	Trematocarini	gills	F	0	2.273829	16.43969	0	9.960587	6.72689	5.613439	0.5743308	0	0
Tremar	Trematocarini	lpj	F	0	1.703444	0	0.952178	5.306309	0	5.494952	0.1912272	0.4544547	1.323578
Tremar	Trematocarini	brain	F	132.0878	4.484726	4.479686	95.88654	2.946825	2.274446	13.78404	2.265532	7.403104	0.9800545
Tremar	Trematocarini	liver	F	0	0.07006387	0.159966	0.3524739	6.261112	0.07106633	1.162344	0	0	0
Tremar	Trematocarini	ovaries	F	0	0	0	0	4.253589	0	0.4230307	0	0	0
Tremar	Trematocarini	gills	F	0	2.366433	31.14619	0	24.14725	10.16594	1.896949	0.1406402	0	0.4867204
Tremar	Trematocarini	lpj	F	0	1.718194	1.357922	0	4.863347	0.2681196	6.734568	0.1335344	1.269387	0
Tremar	Trematocarini	brain	F	186.6365	8.203885	7.104734	150.8552	5.452572	2.869402	10.72714	5.430496	4.754719	3.956543
Tremar	Trematocarini	liver	F	0	0.1270434	0	0	2.671287	0	0.8279941	0	0	0
Tremar	Trematocarini	ovaries	F	0	0.2321442	0.1325047	0	0.8135327	0.1177328	0.2750871	0	0	0
Tremar	Trematocarini	gills	F	0	2.593066	18.00772	2.174178	11.73765	9.205584	6.529575	0.6549646	0.5188449	0.7555559
Tremar	Trematocarini	lpj	F	0	2.994398	1.809701	0	7.715922	0.1786613	8.66206	0	0.4229275	0
Tremar	Trematocarini	brain	F	72.07265	5.517867	5.511666	31.22889	7.855644	1.049403	20.84174	1.39372	5.79635	0
Trenig	Trematocarini	liver	M	0.2421833	0.1182021	0.2024044	0	4.349423	0	0.350169	0	0.2838118	0
Trenig	Trematocarini	testes	M	0	0.5403429	3.701044	1.359165	9.941363	1.096148	2.080967	0	0	3.778625
Trenig	Trematocarini	gills	M	3.433116	5.026789	39.69092	0	16.88202	3.824034	8.438609	0	1.005807	2.929367
Trenig	Trematocarini	lpj	M	0.5381203	3.151676	1.049378	1.981912	10.35452	0	4.746162	0.2653534	0	0.4591606
Trenig	Trematocarini	brain	M	255.3563	7.564333	5.756824	204.7683	5.049269	2.192161	15.79303	1.091785	4.324408	3.778391
Trenig	Trematocarini	liver	M	0	0	0	0.5958642	4.150799	0	0.7017735	0	0	0
Trenig	Trematocarini	testes	M	3.502458	0.4273599	2.439312	0	8.237088	0.2167373	2.40547	0	1.026122	4.4828
Trenig	Trematocarini	gills	M	0	3.888632	20.25365	0	13.20158	1.232584	6.91195	0.7366522	0.5835555	0
Trenig	Trematocarini	lpj	M	0	2.980413	0.6004161	0	4.300735	0.3556536	4.466614	0.3542597	0	0
Trenig	Trematocarini	brain	M	331.7505	6.104015	2.567223	184.2467	9.006773	1.303442	12.18216	1.947501	2.314134	1.123301
Trenig	Trematocarini	liver	F	0	0	0	0	1.999434	0	0.1763705	0	0.1191235	0
Trenig	Trematocarini	ovaries	F	0	0.2745264	0	0	0.9620583	0	0.3253094	0	0.3295789	0.4799417
Trenig	Trematocarini	gills	F	0	3.047779	33.98971	0	16.84268	1.664593	5.278447	1.894936	0	2.45921
Trenig	Trematocarini	lpj	F	0.4803406	3.633807	1.338147	0	13.3506	0.1188968	6.111747	0.1184308	0.5629055	0
Trenig	Trematocarini	brain	F	139.7569	6.680455	6.020704	122.049	4.928669	2.853069	14.16589	3.907594	4.22112	0
Trenig	Trematocarini	liver	F	0	0.07447836	0	0	2.088033	0	0.7060453	0	0	0
Trenig	Trematocarini	ovaries	F	0	0.2885784	0.2196222	0	0.8427521	0.5854148	0.3989543	0.09718673	0.2309659	0
Trenig	Trematocarini	gills	F	0	0.6234924	7.11762	0	31.68228	0.6324133	2.955314	0.6299347	0	0
Trenig	Trematocarini	lpj	F	0	0.2558519	0.5841471	0	4.931381	0	1.819082	0	0.614319	0
Trenig	Trematocarini	liver	F	0	0.1282138	0.1463654	0	5.841109	0	0.3038626	0	0	0
Trenig	Trematocarini	ovaries	F	0.420092	0.6151012	0.3510914	0	1.077789	0.2079673	0.3037021	0.1035761	0.4923009	0.7169017
Trenig	Trematocarini	lpj	F	0	7.698809	1.198466	0	10.42406	0	7.878925	0.3535617	0	0
Trenig	Trematocarini	liver	M	0	0	0	0	2.880025	0	0	0	0	0
Trenig	Trematocarini	testes	M	0	0.3408035	3.501468	0	11.94321	0.3456796	1.716348	0.1721624	0.4091469	2.383243
Trenig	Trematocarini	gills	M	0	1.329714	17.4566	0	30.28927	4.720588	2.363535	0	0	0
Trenig	Trematocarini	lpj	M	0	3.704908	0	1.694406	14.75407	0	3.791585	0.5104348	0.4043524	0
Trenig	Trematocarini	brain	M	63.32284	9.905736	4.523247	91.69325	4.859952	3.617088	7.981934	3.202588	2.854127	2.770837
Tromoo	Tropheini	testes	M	0	0	0.5945147	0.8733143	7.300224	0.176079	0.1028538	0	0.4168147	0
Tromoo	Tropheini	gills	M	1.024264	3.249422	5.992191	0	15.76712	0.5070637	0.7404833	0.2525382	0	0
Tromoo	Tropheini	lpj	M	0	0.3707658	0.2116281	0	11.04424	0	8.018165	0	2.670707	0
Tromoo	Tropheini	brain	M	181.7228	10.05533	6.769604	90.79517	5.873033	1.569108	3.819041	0.7814793	3.095331	4.507505
Tromoo	Tropheini	liver	F	0	0	0.1973538	0	2.120446	0	3.380169	0	0	0
Tromoo	Tropheini	ovaries	F	0	0.1132248	0	0	3.174305	0.1148448	0.06708478	0	0	0
Tromoo	Tropheini	gills	F	0	2.158281	12.31917	0	17.77432	1.751329	0.8951349	0.4361163	1.036438	0.7546443
Tromoo	Tropheini	lpj	F	0	1.424779	1.301191	0	11.98329	0.4335494	13.08464	0	3.763098	0.9963498
Tromoo	Tropheini	brain	F	224.4508	8.410133	7.754475	54.7851	8.123888	3.062218	4.727401	1.960853	5.436668	1.508004
Tromoo	Tropheini	liver	M	0	0	0.2525942	0	1.16313	0	1.835398	0	0	0
Tromoo	Tropheini	testes	M	0.6559849	1.280663	0	0.8053369	12.62247	0.4871198	1.043326	0.1617369	1.153111	1.119461
Tromoo	Tropheini	gills	M	0	0.3408247	5.836143	0	17.61734	1.555655	0.6058078	0.1721732	0.4091725	0
Tromoo	Tropheini	lpj	M	0	0.7486341	2.136551	0	31.81036	0.9491819	16.07904	0.3781847	5.392575	0
Tromoo	Tropheini	brain	M	197.0468	7.542931	8.252021	75.89321	5.507013	2.231499	5.958835	2.222753	6.037041	0
Tromoo	Tropheini	liver	M	0	0	0	0	0.8745007	0	5.618353	0	0	0
Tromoo	Tropheini	testes	M	0	0.5774841	0.4394934	0.9683928	5.396671	0	0.1140516	0.1944836	0	2.692236
Tromoo	Tropheini	gills	M	0	0.7003403	4.996808	0	15.33933	1.243131	1.244838	0.3537883	0.4203919	0.612186
Tromoo	Tropheini	lpj	M	0	1.104975	1.526969	0.2925712	19.66723	0.176966	8.235294	0.05875747	4.189144	0.4066896
Tromoo	Tropheini	brain	M	242.2864	11.48082	3.604201	108.2946	5.029212	2.329016	3.74126	1.44993	6.202411	2.007137
Tromoo	Tropheini	liver	F	0	0.1487661	0.1698273	0	2.6067	0	5.729276	0	0	0
Tromoo	Tropheini	ovaries	F	0	0.266045	0	0	6.992518	0	0.07881477	0	0	1.395342
Tromoo	Tropheini	gills	F	0	1.667233	4.758169	0	11.10113	3.213066	1.580515	0.3368919	0.4003147	0.582949
Tromoo	Tropheini	lpj	F	0	3.277284	1.801347	0	10.2089	0	6.18488	0.6131753	9.617663	0
Tromoo	Tropheini	brain	F	74.00061	9.302961	6.247063	41.29489	11.027	0.5550627	3.728658	2.487993	5.912757	3.826807
Tromoo	Tropheini	liver	F	0.2822068	0.4132089	0.7861799	0	2.896122	0.0698535	3.264306	0.06957973	0.3307148	0
Tromoo	Tropheini	ovaries	F	0.3634288	0	0	0	0.9324138	0	0	0.179211	0.212949	0.930306
Tromoo	Tropheini	gills	F	0.8315862	1.014678	4.401649	0	16.35698	2.675909	1.442852	0.2050324	0.487263	0.7095655
Tromoo	Tropheini	lpj	F	0	1.912795	2.426216	0	20.10976	0.6467209	4.78511	0.2147288	7.144292	0.7431221
Tromoo	Tropheini	brain	F	200.9014	7.044087	2.894881	45.35942	7.899359	1.14318	4.841335	1.992724	4.059207	2.955563
Tronig	Tropheini	gills	F	0	0.7085236	7.683896	0	22.96747	2.155983	1.259384	0	1.275912	0.6193393
Tronig	Tropheini	ovaries	F	0	0.9189049	0	0.3852318	1.341765	0.07767104	0	0	0	0
Tronig	Tropheini	lpj	F	0	5.832999	5.122148	0	20.17926	0	10.36802	0.3022189	5.027599	1.045904
Tronig	Tropheini	liver	F	0	0	0	0	8.521816	0	2.535772	0	0	0
Tronig	Tropheini	brain	F	215.0323	11.44408	3.505041	153.0581	4.401762	1.415587	3.472951	1.974055	5.361572	2.927874
Tronig	Tropheini	gills	M	0	2.995976	9.858006	0	20.38077	3.932619	1.253006	0	0.4231503	0.6162029
Tronig	Tropheini	lpj	M	0	3.037119	3.467092	0	7.982525	0.171143	12.39634	0	4.051302	0
Tronig	Tropheini	liver	M	0	0.1186337	0	0	1.97478	0.06016553	4.287659	0	0	0
Tronig	Tropheini	testes	M	0.6799864	0	0	0	4.6522	0.6732571	0.1966363	0.3353092	0.398434	0.5802104
Tronig	Tropheini	brain	M	311.118	12.28977	5.611867	200.5936	11.48497	1.662082	4.692581	0.5518558	9.180464	2.864751
Tronig	Tropheini	gills	M	0	4.79854	8.335909	0	24.49308	3.174259	1.483355	0.6323637	0.500941	0
Tronig	Tropheini	lpj	M	0	5.551311	4.959567	0	10.99584	0	9.009294	0.2438552	5.215735	0
Tronig	Tropheini	testes	M	0	0	0.3958546	0	6.683624	0	0	0.5255181	0.8326019	1.212457
Tronig	Tropheini	brain	M	374.0497	11.48188	2.621481	176.1756	8.550456	2.038079	5.782485	0.870039	11.71675	2.007324
Tronig	Tropheini	gills	M	0	2.594378	7.700344	0	19.39586	1.403465	1.537148	0.3494912	1.245858	0.6047505
Tronig	Tropheini	lpj	M	0	4.062837	4.969311	0	21.10263	0.4415322	13.41153	0.1466006	7.316374	0
Tronig	Tropheini	liver	M	0	0	0	0	3.550849	0	4.676335	0	0.2560924	0
Tronig	Tropheini	testes	M	0	0.394813	0.1126769	2.482758	23.69405	0.200231	0.4678471	0.09972311	0.4739874	0.3451166
Tronig	Tropheini	brain	M	192.1998	8.91824	6.410146	157.8599	9.839013	2.680249	3.522657	1.001154	8.723954	1.154914
Tronig	Tropheini	gills	F	0	3.105078	5.789632	0	25.02751	2.519604	2.33033	0.2091441	2.236655	0.3618975
Tronig	Tropheini	lpj	F	0	3.907649	3.345649	0	15.06348	0	17.13286	0.5922038	7.506039	0
Tronig	Tropheini	liver	F	0	0.1131093	0	0	1.783726	0	4.155015	0	0	0
Tronig	Tropheini	ovaries	F	0	0.9224493	0	0	1.515308	0	0.06831797	0.05824878	0.1384292	0
Tronig	Tropheini	brain	F	203.5707	18.33048	4.245768	160.3758	7.913357	1.616761	4.092423	1.073616	7.6544	1.857757
Tronig	Tropheini	gills	F	0	3.844588	6.487905	0	18.15937	3.899596	2.07981	0	0	0.584462
Tronig	Tropheini	lpj	F	0	3.165373	3.613504	0	14.97531	0	15.94139	0.3198079	0.760029	0
Tronig	Tropheini	liver	F	0	0	0	0	2.29497	0	8.277535	0	0	0
Tronig	Tropheini	ovaries	F	0	0.7571144	0	0	0.3790362	0.1097067	0.06408346	0	1.038792	0
Tronig	Tropheini	brain	F	122.5711	9.594271	1.61067	76.65838	9.888952	4.007107	5.684529	0.8553004	6.097908	3.946639
Varmoo	Lamprologini	liver	M	0.4811476	0	0.536158	0	0.2057389	0	11.82662	0	0.8457768	0
Varmoo	Lamprologini	testes	M	0	0.1768548	1.817033	3.558849	4.648312	0.3587704	5.239252	6.789921	5.520335	0
Varmoo	Lamprologini	gills	M	0	0.5725338	19.28088	0	12.79082	1.887358	5.00352	0.1446124	2.405717	0
Varmoo	Lamprologini	lpj	M	0.7582378	0.7401442	4.858338	0	7.781347	0	3.617868	0	2.221425	0
Varmoo	Lamprologini	brain	M	3.30554	8.873317	1.841734	2.705421	3.298051	1.363678	2.071085	0.8150001	0.6456206	2.82051
Varmoo	Lamprologini	liver	F	0	0	0.1173615	0	1.801397	0	4.202945	0	0	0
Varmoo	Lamprologini	ovaries	F	0	0.1966942	87.57089	0	7.582308	0.5985254	11.18782	0	0.4722771	0
Varmoo	Lamprologini	gills	F	0	1.43595	23.15429	0.9029885	19.49972	2.184743	5.42378	0	3.878798	0
Varmoo	Lamprologini	lpj	F	0	1.250566	7.54595	0	22.85171	0.1812084	7.621204	0.9024911	3.0027	0
Varmoo	Lamprologini	brain	F	106.8536	13.49545	2.872312	48.33008	4.408748	2.088083	7.182799	0.2310999	3.84449	1.599557
Varmoo	Lamprologini	liver	M	0	0	0.1148238	0	0.352489	0	2.622187	0	0	0
Varmoo	Lamprologini	testes	M	0	0	0	0.5439062	0.5683288	0.1096632	0.3202902	0.1092334	0	0.3780294
Varmoo	Lamprologini	gills	M	0	0.6539126	23.5144	0.8224178	18.90562	4.311246	1.93719	0.1651673	3.140183	0.5716024
Varmoo	Lamprologini	lpj	M	0	1.397345	8.906373	0.5858081	18.36336	0.3543346	14.21256	0.7058917	1.677564	0
Varmoo	Lamprologini	brain	M	147.3868	16.5056	2.249832	47.0948	2.589972	2.998524	7.590011	1.244489	4.732077	5.168234
Varmoo	Lamprologini	liver	F	0.4495433	0	0	0	1.345574	0	8.189842	0	0	0
Varmoo	Lamprologini	ovaries	F	0.1865976	0.04553623	0.05198292	0	0.1595785	0.1385633	0.08093955	0.1840269	0	0.7960886
Varmoo	Lamprologini	gills	F	0	1.110744	13.94795	0	19.13824	2.253273	1.754952	0.1870368	3.555969	0
Varmoo	Lamprologini	lpj	F	0	1.363652	3.96253	0	8.471548	0.1257421	4.260116	0.1252493	3.869542	0
Varmoo	Lamprologini	brain	F	242.4293	12.06197	2.950631	53.45686	6.541833	2.039091	4.764413	0.8704713	4.826943	0
Varmoo	Lamprologini	liver	F	0.4689343	0.2288721	0.5225483	0	1.804648	0	3.86474	0.1156185	0.2747693	0
Varmoo	Lamprologini	gills	F	0	2.769361	23.7939	1.466523	37.03234	2.069778	2.331698	0.5890475	4.549614	0.5096362
Varmoo	Lamprologini	lpj	F	0	1.799238	5.306065	0	13.9242	0	1.865559	0	2.520059	0
Varmoo	Lamprologini	brain	F	304.1302	12.56	2.28107	127.8086	3.001066	2.026772	9.809516	1.153616	4.112384	0.9980939
Varmoo	Lamprologini	liver	M	0.3692959	0	0.4115181	0	2.842399	0	2.509607	0	0	0.6302164
Varmoo	Lamprologini	gills	M	0	4.082355	30.05093	0	41.68566	2.28456	2.168546	0.7111269	3.042009	0.4922062
Varmoo	Lamprologini	lpj	M	0	2.543862	8.864854	0	18.53337	0.2716063	2.697127	0.5410835	1.285894	1.404415
Varmoo	Lamprologini	brain	M	329.5854	14.9472	4.33354	113.3902	4.572978	2.647169	10.26182	1.67796	6.836058	4.147855
Xenbou	Ectodini	testes	M	0	1.503297	0.4903208	1.080387	24.08318	0.2178294	2.163107	0	1.546939	5.256287
Xenbou	Ectodini	liver	M	0	0	0.1695667	0.7472567	2.34243	0	14.43322	0	0	0
Xenbou	Ectodini	brain	M	79.77835	8.774606	2.504213	55.17857	1.921874	2.781297	7.96079	1.385198	5.267116	4.793823
Xenbou	Ectodini	lpj	M	0	0.2642087	0.6032269	5.316672	6.481303	0.8039668	8.766326	0.2669386	5.709458	0
Xenbou	Ectodini	gills	M	0	0	8.785893	10.189	20.22836	2.670618	4.319999	0.4092541	0.4862997	0
Xenbou	Ectodini	ovaries	F	0	0.2152574	0.245732	0	0.7543542	0	6.313145	0.1087408	0.2584243	0
Xenbou	Ectodini	liver	F	0	0	0	0	0.6528596	0	20.47524	0	0	0
Xenbou	Ectodini	gills	F	0	0.1874855	4.708624	6.602351	10.18396	1.90168	2.888176	0.1894227	0.4501664	1.311089
Xenbou	Ectodini	lpj	F	0	0.412756	0	2.076473	2.531329	0	17.2411	0.2085104	13.37927	0
Xenbou	Ectodini	brain	F	23.72099	8.269621	3.46147	18.02771	3.381034	1.957186	9.472723	1.671013	3.309327	2.891478
Xenbou	Ectodini	liver	M	0	0	0	0.5067709	0.7060347	0	19.9943	0.1017755	0	0
Xenbou	Ectodini	testes	M	0.8446318	1.030596	1.6471	1.036934	36.11649	0	5.739825	0.8329955	0.9898141	4.324182
Xenbou	Ectodini	gills	M	0	0.7111618	6.494743	4.472097	8.0997	0.9016712	3.58154	0.1796275	1.280663	1.243291
Xenbou	Ectodini	lpj	M	0	0	0.5149822	1.134727	16.99473	1.143927	12.16137	0	9.206887	0
Xenbou	Ectodini	brain	M	187.0899	6.108949	2.936341	76.02275	2.816891	1.304496	6.858006	0.6496916	6.176013	0
Xenbou	Ectodini	liver	M	0	0	0	0	2.859105	0	13.6557	0.2060712	0	0
Xenbou	Ectodini	testes	M	0	0.5826696	1.773759	2.931266	30.96918	0.9850106	1.956287	0.5886901	0	2.037308
Xenbou	Ectodini	gills	M	0	0.2021536	3.461595	3.050953	7.084327	0.8201838	2.994359	0.2042423	0	0
Xenbou	Ectodini	lpj	M	0	0	0.260133	0	3.593533	0.4622657	14.44635	0	19.14984	0
Xenbou	Ectodini	brain	M	132.4492	5.340181	2.566823	55.1442	4.43233	2.280669	6.494556	1.135865	2.699403	0.9827357
Xenbou	Ectodini	liver	F	0	0.0874309	0	0	1.99157	0	7.822118	0	0	0
