Options:
Model:                           Discrete: Independent
Tree File Name:                  ./OTVT/Pair_bonding/phyl_tree/trees_translated/OT_9.nex
Data File Name:                  /Users/psorigue/fil/BayesTraitsV4/OTVT/Pair_bonding/phyl_tree/10e7/runs//OT_9_ind.txt
Log File Name:                   /Users/psorigue/fil/BayesTraitsV4/OTVT/Pair_bonding/phyl_tree/10e7/runs//OT_9_ind.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2974659746
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10000000
Burn in:                         100000
MCMC ML Start:                   False
Schedule File:                   /Users/psorigue/fil/BayesTraitsV4/OTVT/Pair_bonding/phyl_tree/10e7/runs//OT_9_ind.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - uniform 0.00 100.00 
        beta1 - uniform 0.00 100.00 
        alpha2 - uniform 0.00 100.00 
        beta2 - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       166
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
8547000	-102.962946	1	0.454644	81.094382	0.071845	0.135859	0.059345	0.440655	0.059345	0.440655	
8548000	-105.427431	1	0.489776	86.557205	0.326186	0.250773	0.250215	0.249785	0.250215	0.249785	
8549000	-104.506262	1	0.514150	53.138217	0.238531	0.249392	0.229266	0.270734	0.229266	0.270734	
8550000	-105.664458	1	0.393725	79.655495	0.191048	0.270971	0.201419	0.298581	0.201419	0.298581	
8551000	-103.743463	1	0.704785	50.033366	0.247824	0.179413	0.258170	0.241830	0.258170	0.241830	
8552000	-102.626051	1	1.352117	86.115614	0.143936	0.174680	0.177290	0.322710	0.177290	0.322710	
8553000	-103.789756	1	0.919565	93.286996	0.237127	0.141715	0.293358	0.206642	0.293358	0.206642	
8554000	-102.940987	1	0.270332	95.803212	0.107185	0.183630	0.112394	0.387606	0.112394	0.387606	
8555000	-102.272638	1	0.645556	81.399116	0.175125	0.184489	0.207982	0.292018	0.207982	0.292018	
8556000	-103.468838	1	1.870817	76.348629	0.157164	0.155762	0.210812	0.289188	0.210812	0.289188	
8557000	-105.647307	1	1.406362	48.830629	0.259219	0.196840	0.252030	0.247970	0.252030	0.247970	
8558000	-104.082768	1	0.049481	44.883383	0.116028	0.106316	0.227068	0.272932	0.227068	0.272932	
8559000	-104.739379	1	0.982004	82.272899	0.252718	0.133371	0.312870	0.187130	0.312870	0.187130	
8560000	-120.406874	1	0.913647	35.566726	24.074385	21.788153	0.250000	0.250000	0.250000	0.250000	
8561000	-121.891736	1	1.467988	96.209651	79.462185	37.781367	0.250000	0.250000	0.250000	0.250000	
8562000	-119.123069	1	0.325978	43.344280	35.793877	20.072878	0.250000	0.250000	0.250000	0.250000	
8563000	-117.804762	1	0.196481	22.371716	69.423559	51.350140	0.250000	0.250000	0.250000	0.250000	
8564000	-102.843157	1	0.708577	74.997298	0.116429	0.189791	0.126871	0.373129	0.126871	0.373129	
8565000	-102.369443	1	0.858310	73.381811	0.134739	0.177160	0.162279	0.337721	0.162279	0.337721	
8566000	-103.628291	1	0.603938	25.630333	0.155188	0.182805	0.187169	0.312831	0.187169	0.312831	
8567000	-103.758334	1	1.640222	67.467047	0.178090	0.146818	0.245031	0.254969	0.245031	0.254969	
8568000	-102.237372	1	0.309056	29.184623	0.177081	0.161915	0.226922	0.273078	0.226922	0.273078	
8569000	-104.713218	1	0.440462	51.534399	0.297175	0.234166	0.248984	0.251016	0.248984	0.251016	
8570000	-104.556275	1	0.977343	49.096503	0.069377	0.169317	0.045038	0.454962	0.045038	0.454962	
8571000	-102.597909	1	0.336299	47.491384	0.199358	0.194161	0.223181	0.276819	0.223181	0.276819	
8572000	-103.437512	1	0.399093	46.304062	0.178926	0.113422	0.308479	0.191521	0.308479	0.191521	
8573000	-104.109593	1	1.614043	69.604768	0.090524	0.123087	0.120762	0.379238	0.120762	0.379238	
8574000	-103.041934	1	0.466122	65.421748	0.174335	0.118394	0.291720	0.208280	0.291720	0.208280	
8575000	-102.288799	1	0.099373	26.367374	0.148704	0.183547	0.178575	0.321425	0.178575	0.321425	
8576000	-103.859836	1	0.875785	92.808914	0.256491	0.159929	0.277900	0.222100	0.277900	0.222100	
8577000	-104.815230	1	0.528174	85.919341	0.306960	0.189471	0.266479	0.233521	0.266479	0.233521	
8578000	-103.404090	1	1.491086	94.263734	0.078992	0.156392	0.065801	0.434199	0.065801	0.434199	
8579000	-105.617553	1	1.019886	31.091031	0.184371	0.212956	0.204229	0.295771	0.204229	0.295771	
8580000	-102.487814	1	0.213900	89.265465	0.140949	0.180891	0.169403	0.330597	0.169403	0.330597	
8581000	-104.318203	1	0.082475	48.942444	0.221338	0.232900	0.224024	0.275976	0.224024	0.275976	
8582000	-104.461949	1	0.459882	49.438411	0.277157	0.161429	0.281998	0.218002	0.281998	0.218002	
8583000	-102.482568	1	0.278149	90.188119	0.131833	0.183276	0.154642	0.345358	0.154642	0.345358	
8584000	-102.824210	1	0.209040	27.022642	0.075533	0.140004	0.065496	0.434504	0.065496	0.434504	
8585000	-105.722179	1	1.597441	55.257204	0.084080	0.188008	0.068473	0.431527	0.068473	0.431527	
8586000	-103.896322	1	2.054271	83.153886	0.144003	0.186651	0.170745	0.329255	0.170745	0.329255	
8587000	-105.126409	1	0.817481	53.500305	0.280448	0.158252	0.285917	0.214083	0.285917	0.214083	
8588000	-104.020039	1	0.934978	56.589214	0.243995	0.164481	0.268836	0.231164	0.268836	0.231164	
8589000	-104.478508	1	0.763557	37.073698	0.187601	0.117302	0.307422	0.192578	0.307422	0.192578	
8590000	-103.767665	1	1.352463	49.459864	0.142615	0.160110	0.186560	0.313440	0.186560	0.313440	
8591000	-104.553905	1	2.420475	74.754842	0.168867	0.154497	0.226024	0.273976	0.226024	0.273976	
8592000	-102.174444	1	0.484779	97.204938	0.125286	0.128857	0.196770	0.303230	0.196770	0.303230	
8593000	-102.431984	1	0.720156	63.559442	0.185653	0.156078	0.240984	0.259016	0.240984	0.259016	
8594000	-102.132641	1	0.399713	34.477888	0.150500	0.164736	0.193645	0.306355	0.193645	0.306355	
8595000	-103.185607	1	1.077254	58.502373	0.100967	0.163932	0.108538	0.391462	0.108538	0.391462	
8596000	-101.902310	1	0.180089	20.771570	0.145562	0.153090	0.197863	0.302137	0.197863	0.302137	
8597000	-108.458861	1	1.354019	65.658575	0.032931	0.095891	0.007106	0.492894	0.007106	0.492894	
8598000	-105.136503	1	0.138070	59.568921	0.259284	0.258415	0.235601	0.264399	0.235601	0.264399	
8599000	-104.584144	1	0.231427	12.434940	0.106058	0.205013	0.105537	0.394463	0.105537	0.394463	
8600000	-104.194047	1	0.827763	63.769420	0.178841	0.233319	0.194993	0.305007	0.194993	0.305007	
8601000	-106.154389	1	2.453169	62.084739	0.170878	0.202301	0.195499	0.304501	0.195499	0.304501	
8602000	-102.929326	1	0.509725	34.447016	0.148417	0.124445	0.245546	0.254454	0.245546	0.254454	
8603000	-102.435473	1	1.123794	99.259979	0.169620	0.184075	0.202699	0.297301	0.202699	0.297301	
8604000	-103.306206	1	0.913682	79.383830	0.237937	0.180389	0.253416	0.246584	0.253416	0.246584	
8605000	-102.032771	1	0.276986	52.231235	0.173599	0.164452	0.221064	0.278936	0.221064	0.278936	
8606000	-105.160894	1	0.308081	89.713453	0.313001	0.188274	0.267882	0.232118	0.267882	0.232118	
8607000	-102.764472	1	0.349537	32.557646	0.100897	0.121024	0.153275	0.346725	0.153275	0.346725	
8608000	-103.285799	1	1.937414	98.239819	0.128354	0.125614	0.208789	0.291211	0.208789	0.291211	
8609000	-102.178512	1	0.241399	42.266105	0.098972	0.141319	0.120688	0.379312	0.120688	0.379312	
8610000	-102.270730	1	0.136840	18.827407	0.172537	0.139552	0.249624	0.250376	0.249624	0.250376	
8611000	-102.584003	1	0.269366	45.479378	0.213089	0.172786	0.245892	0.254108	0.245892	0.254108	
8612000	-103.449559	1	0.739044	42.739687	0.168907	0.124253	0.272902	0.227098	0.272902	0.227098	
8613000	-101.895532	1	0.761860	91.293381	0.132800	0.147437	0.183948	0.316052	0.183948	0.316052	
8614000	-103.754708	1	1.626594	89.888466	0.229772	0.176279	0.252510	0.247490	0.252510	0.247490	
8615000	-103.489290	1	1.131866	59.234826	0.177177	0.132408	0.266284	0.233716	0.266284	0.233716	
8616000	-108.568918	1	4.564347	79.515925	0.179730	0.129869	0.273482	0.226518	0.273482	0.226518	
8617000	-103.165006	1	0.282955	43.434236	0.232414	0.205515	0.237590	0.262410	0.237590	0.262410	
8618000	-102.799214	1	1.528264	86.377251	0.124121	0.166187	0.151703	0.348297	0.151703	0.348297	
8619000	-102.299243	1	0.731748	67.144917	0.159657	0.179813	0.194255	0.305745	0.194255	0.305745	
8620000	-102.703601	1	1.258175	88.595229	0.177909	0.144641	0.247798	0.252202	0.247798	0.252202	
8621000	-103.357735	1	0.052472	9.400730	0.064964	0.128414	0.047845	0.452155	0.047845	0.452155	
8622000	-106.647778	1	0.176706	46.594155	0.344204	0.171703	0.280228	0.219772	0.280228	0.219772	
8623000	-102.074746	1	0.565678	76.103877	0.123844	0.132909	0.187110	0.312890	0.187110	0.312890	
8624000	-102.360217	1	0.839857	60.204252	0.154775	0.167064	0.197305	0.302695	0.197305	0.302695	
8625000	-103.701200	1	0.235416	28.338629	0.204494	0.119260	0.316657	0.183343	0.316657	0.183343	
8626000	-102.172206	1	0.404928	36.859797	0.113214	0.143753	0.150409	0.349591	0.150409	0.349591	
8627000	-103.019115	1	0.139661	16.964075	0.233317	0.176459	0.254096	0.245904	0.254096	0.245904	
8628000	-102.916916	1	0.915997	75.034957	0.084167	0.131682	0.092902	0.407098	0.092902	0.407098	
8629000	-106.883864	1	1.044306	29.777913	0.204929	0.239415	0.213373	0.286627	0.213373	0.286627	
8630000	-101.918546	1	0.260335	31.633407	0.125009	0.145998	0.171572	0.328428	0.171572	0.328428	
8631000	-104.262550	1	0.358618	14.503758	0.106560	0.117446	0.175505	0.324495	0.175505	0.324495	
8632000	-102.408199	1	0.180466	83.146270	0.118146	0.136038	0.170640	0.329360	0.170640	0.329360	
8633000	-103.747453	1	0.386883	55.959421	0.217363	0.124677	0.313380	0.186620	0.313380	0.186620	
8634000	-103.052128	1	0.591441	64.210452	0.223942	0.155897	0.268302	0.231698	0.268302	0.231698	
8635000	-103.119151	1	0.213255	64.747661	0.117624	0.196030	0.127075	0.372925	0.127075	0.372925	
8636000	-105.516723	1	0.365554	22.795585	0.271995	0.258535	0.239237	0.260763	0.239237	0.260763	
8637000	-103.167246	1	0.240747	62.505480	0.228600	0.203210	0.236686	0.263314	0.236686	0.263314	
8638000	-103.025410	1	0.299637	76.661218	0.129924	0.200847	0.145292	0.354708	0.145292	0.354708	
8639000	-102.744270	1	0.725619	43.264860	0.128919	0.134014	0.195257	0.304743	0.195257	0.304743	
8640000	-105.826463	1	0.177614	30.254088	0.101670	0.237233	0.096467	0.403533	0.096467	0.403533	
8641000	-102.975967	1	0.618229	49.927029	0.141027	0.197524	0.162258	0.337742	0.162258	0.337742	
8642000	-103.494635	1	1.892922	76.878789	0.143727	0.143606	0.206527	0.293473	0.206527	0.293473	
8643000	-104.263516	1	1.188615	56.673978	0.239222	0.185990	0.250373	0.249627	0.250373	0.249627	
8644000	-102.690419	1	0.189101	25.553617	0.213807	0.188263	0.235877	0.264123	0.235877	0.264123	
8645000	-102.788245	1	0.079933	47.737333	0.096130	0.143851	0.111597	0.388403	0.111597	0.388403	
8646000	-102.392048	1	0.311223	42.806935	0.196973	0.180757	0.229058	0.270942	0.229058	0.270942	
8647000	-102.715906	1	0.518495	70.205165	0.204933	0.146717	0.267852	0.232148	0.267852	0.232148	
8648000	-102.575487	1	0.482114	98.367881	0.164634	0.198349	0.190599	0.309401	0.190599	0.309401	
8649000	-103.644752	1	0.855190	66.124912	0.184493	0.117241	0.304679	0.195321	0.304679	0.195321	
8650000	-104.425157	1	0.082726	62.013823	0.124856	0.214677	0.134713	0.365287	0.134713	0.365287	
8651000	-102.308406	1	0.301211	91.360700	0.117544	0.129852	0.178813	0.321187	0.178813	0.321187	
8652000	-103.087818	1	0.296991	65.194023	0.135423	0.205440	0.152091	0.347909	0.152091	0.347909	
8653000	-102.800337	1	0.188858	39.203770	0.170668	0.122632	0.278300	0.221700	0.278300	0.221700	
8654000	-102.754254	1	0.935991	65.836216	0.193033	0.160643	0.242473	0.257527	0.242473	0.257527	
8655000	-103.892147	1	1.184538	72.642912	0.076044	0.169820	0.056646	0.443354	0.056646	0.443354	
8656000	-102.577709	1	0.876153	82.117444	0.100744	0.126721	0.143319	0.356681	0.143319	0.356681	
8657000	-102.384236	1	0.971978	90.042460	0.169093	0.183463	0.202504	0.297496	0.202504	0.297496	
8658000	-103.446310	1	0.393125	35.776829	0.241966	0.200443	0.243971	0.256029	0.243971	0.256029	
8659000	-103.033598	1	0.972539	65.015669	0.192370	0.192275	0.218863	0.281137	0.218863	0.281137	
8660000	-104.215781	1	0.911182	73.104231	0.271442	0.211931	0.249416	0.250584	0.249416	0.250584	
8661000	-102.726904	1	0.991459	76.100979	0.105982	0.171506	0.114846	0.385154	0.114846	0.385154	
8662000	-103.318385	1	1.505544	96.931690	0.146563	0.200603	0.168558	0.331442	0.168558	0.331442	
8663000	-102.829254	1	0.880986	59.281076	0.178231	0.186916	0.209572	0.290428	0.209572	0.290428	
8664000	-102.120729	1	0.517443	81.292059	0.142817	0.131920	0.222880	0.277120	0.222880	0.277120	
8665000	-107.568570	1	2.751073	49.540617	0.160750	0.156269	0.214721	0.285279	0.214721	0.285279	
8666000	-102.602595	1	0.623499	97.051884	0.209074	0.187724	0.233224	0.266776	0.233224	0.266776	
8667000	-101.964346	1	0.321061	71.553004	0.116288	0.148364	0.151905	0.348095	0.151905	0.348095	
8668000	-104.807844	1	0.027214	32.149146	0.221451	0.128454	0.308192	0.191808	0.308192	0.191808	
8669000	-101.888268	1	0.269057	32.492182	0.146056	0.152480	0.199248	0.300752	0.199248	0.300752	
8670000	-102.048031	1	0.228623	57.797747	0.121696	0.138195	0.174967	0.325033	0.174967	0.325033	
8671000	-107.014986	1	0.206619	47.817217	0.022487	0.127190	0.002125	0.497875	0.002125	0.497875	
8672000	-102.593084	1	0.357051	51.563418	0.203644	0.191468	0.227558	0.272442	0.227558	0.272442	
8673000	-102.631443	1	0.400649	38.364918	0.162739	0.195198	0.189844	0.310156	0.189844	0.310156	
8674000	-103.621687	1	0.526044	57.018046	0.259212	0.192307	0.254327	0.245673	0.254327	0.245673	
8675000	-102.572927	1	0.875038	80.486367	0.189825	0.186590	0.219877	0.280123	0.219877	0.280123	
8676000	-103.109467	1	0.920996	78.686139	0.183649	0.126615	0.283561	0.216439	0.283561	0.216439	
8677000	-102.448487	1	0.533382	37.588368	0.133773	0.170252	0.165038	0.334962	0.165038	0.334962	
8678000	-102.638006	1	0.405160	43.532840	0.105894	0.120418	0.167766	0.332234	0.167766	0.332234	
8679000	-103.561783	1	0.901787	64.433935	0.168287	0.214767	0.189037	0.310963	0.189037	0.310963	
8680000	-102.213349	1	0.823786	63.461616	0.134120	0.159812	0.173610	0.326390	0.173610	0.326390	
8681000	-102.984757	1	1.203720	66.479774	0.152562	0.181275	0.184776	0.315224	0.184776	0.315224	
8682000	-102.436025	1	1.191279	93.278004	0.104410	0.140997	0.133817	0.366183	0.133817	0.366183	
8683000	-102.884168	1	1.125707	90.477143	0.203766	0.152467	0.259677	0.240323	0.259677	0.240323	
8684000	-103.313757	1	0.328764	33.520042	0.202196	0.128489	0.295564	0.204436	0.295564	0.204436	
8685000	-104.174810	1	0.814996	60.004554	0.065175	0.115586	0.056831	0.443169	0.056831	0.443169	
8686000	-101.985447	1	0.349931	38.588304	0.150026	0.166767	0.191345	0.308655	0.191345	0.308655	
8687000	-101.932971	1	0.451871	94.755310	0.128756	0.162848	0.162168	0.337832	0.162168	0.337832	
8688000	-103.754596	1	1.690546	73.456535	0.103186	0.127161	0.148967	0.351033	0.148967	0.351033	
8689000	-102.420382	1	0.216529	53.321725	0.186125	0.186705	0.216729	0.283271	0.216729	0.283271	
8690000	-102.609876	1	1.354645	84.671965	0.149012	0.140867	0.218187	0.281813	0.218187	0.281813	
8691000	-102.543082	1	0.087968	37.680187	0.187127	0.172301	0.227181	0.272819	0.227181	0.272819	
8692000	-102.231320	1	0.685686	61.204669	0.172512	0.161874	0.222332	0.277668	0.222332	0.277668	
8693000	-102.314239	1	0.889418	82.012303	0.106159	0.136459	0.143206	0.356794	0.143206	0.356794	
8694000	-103.199891	1	0.549076	89.461542	0.065475	0.141495	0.043728	0.456272	0.043728	0.456272	
8695000	-102.911845	1	0.414698	26.410318	0.110102	0.126269	0.167691	0.332309	0.167691	0.332309	
8696000	-102.150550	1	0.735836	90.437112	0.143238	0.132517	0.222525	0.277475	0.222525	0.277475	
8697000	-102.502722	1	0.716205	49.919459	0.170851	0.154102	0.228626	0.271374	0.228626	0.271374	
8698000	-103.923646	1	0.753314	76.954746	0.252080	0.225239	0.239259	0.260741	0.239259	0.260741	
8699000	-104.350309	1	0.579977	86.681307	0.281746	0.168903	0.276167	0.223833	0.276167	0.223833	
8700000	-103.887845	1	0.525867	63.287002	0.164749	0.230691	0.182269	0.317731	0.182269	0.317731	
8701000	-106.219708	1	3.706721	88.074144	0.189661	0.147004	0.255513	0.244487	0.255513	0.244487	
8702000	-110.643999	1	3.651802	69.668381	0.207183	0.091329	0.394734	0.105266	0.394734	0.105266	
8703000	-103.374802	1	1.020752	97.782052	0.190447	0.218845	0.207462	0.292538	0.207462	0.292538	
8704000	-103.597993	1	0.158729	12.055754	0.244962	0.190123	0.250362	0.249638	0.250362	0.249638	
8705000	-103.981975	1	0.567313	55.872971	0.090307	0.197753	0.078534	0.421466	0.078534	0.421466	
8706000	-102.942942	1	1.119915	91.969310	0.189436	0.135927	0.271870	0.228130	0.271870	0.228130	
8707000	-102.669608	1	0.352292	66.413722	0.138122	0.196575	0.158552	0.341448	0.158552	0.341448	
8708000	-102.185674	1	0.876943	67.563610	0.138265	0.153221	0.186593	0.313407	0.186593	0.313407	
8709000	-110.718924	1	1.170691	61.295733	0.022569	0.086725	0.002171	0.497829	0.002171	0.497829	
8710000	-101.961067	1	0.439560	81.119408	0.153064	0.143778	0.219811	0.280189	0.219811	0.280189	
8711000	-101.962767	1	0.610656	96.017809	0.141160	0.138631	0.209499	0.290501	0.209499	0.290501	
8712000	-105.680594	1	1.993732	78.946973	0.269983	0.222731	0.245610	0.254390	0.245610	0.254390	
8713000	-103.943218	1	0.105186	13.127587	0.222867	0.124503	0.316901	0.183099	0.316901	0.183099	
8714000	-102.963897	1	0.985365	94.351393	0.191203	0.132379	0.279526	0.220474	0.279526	0.220474	
8715000	-104.266135	1	1.461811	49.760994	0.127900	0.131358	0.197629	0.302371	0.197629	0.302371	
8716000	-103.109953	1	0.366919	41.874465	0.072231	0.156131	0.052496	0.447504	0.052496	0.447504	
8717000	-102.272830	1	0.757117	93.427765	0.121216	0.176401	0.140582	0.359418	0.140582	0.359418	
8718000	-104.855626	1	0.215910	8.007632	0.225935	0.157706	0.267361	0.232639	0.267361	0.232639	
8719000	-102.675815	1	0.372978	21.306013	0.122917	0.155460	0.157982	0.342018	0.157982	0.342018	
8720000	-105.815845	1	1.674705	99.966429	0.235753	0.109315	0.358418	0.141582	0.358418	0.141582	
8721000	-104.897240	1	1.592276	82.932702	0.056958	0.160823	0.027130	0.472870	0.027130	0.472870	
8722000	-102.340167	1	0.606872	69.892147	0.182325	0.146373	0.249734	0.250266	0.249734	0.250266	
8723000	-103.750375	1	1.055503	49.042348	0.190703	0.141767	0.263778	0.236222	0.263778	0.236222	
8724000	-101.947145	1	0.248072	39.682664	0.129974	0.138142	0.191000	0.309000	0.191000	0.309000	
8725000	-102.495796	1	0.308547	73.966027	0.204055	0.171127	0.241267	0.258733	0.241267	0.258733	
8726000	-105.495086	1	2.719420	79.463766	0.203008	0.198300	0.223804	0.276196	0.223804	0.276196	
8727000	-105.349867	1	1.181686	39.927937	0.237036	0.164983	0.265400	0.234600	0.265400	0.234600	
8728000	-103.094414	1	0.940293	60.132983	0.170069	0.129877	0.263222	0.236778	0.263222	0.236778	
8729000	-104.062969	1	1.693807	96.722146	0.247454	0.189283	0.251815	0.248185	0.251815	0.248185	
8730000	-103.553636	1	0.264242	28.991320	0.103998	0.199634	0.102773	0.397227	0.102773	0.397227	
8731000	-103.072278	1	1.920571	91.982451	0.119969	0.156424	0.151615	0.348385	0.151615	0.348385	
8732000	-103.502740	1	0.117179	14.372211	0.094033	0.192874	0.085920	0.414080	0.085920	0.414080	
8733000	-102.737179	1	1.197940	88.222893	0.177731	0.188351	0.208328	0.291672	0.208328	0.291672	
8734000	-103.730373	1	0.956113	75.066632	0.250905	0.199195	0.248038	0.251962	0.248038	0.251962	
8735000	-102.504116	1	0.933111	91.586447	0.198863	0.172266	0.236606	0.263394	0.236606	0.263394	
8736000	-104.565665	1	0.197946	58.404388	0.282153	0.165993	0.278773	0.221227	0.278773	0.221227	
8737000	-102.343849	1	0.806943	71.246136	0.148568	0.133792	0.228521	0.271479	0.228521	0.271479	
8738000	-103.021471	1	0.657002	57.443602	0.187052	0.130267	0.279707	0.220293	0.279707	0.220293	
8739000	-103.283496	1	0.311615	45.997648	0.247695	0.191115	0.250888	0.249112	0.250888	0.249112	
8740000	-104.709177	1	0.080682	35.824595	0.260969	0.243457	0.238299	0.261701	0.238299	0.261701	
8741000	-104.441642	1	0.390213	25.471292	0.267729	0.172214	0.270078	0.229922	0.270078	0.229922	
8742000	-103.239666	1	0.175868	31.904108	0.195555	0.123542	0.300374	0.199626	0.300374	0.199626	
8743000	-102.126418	1	0.273779	37.796468	0.148954	0.180256	0.180718	0.319282	0.180718	0.319282	
8744000	-103.425035	1	0.682237	68.368824	0.189196	0.119293	0.304256	0.195744	0.304256	0.195744	
8745000	-104.009387	1	0.630871	45.650163	0.079128	0.109493	0.107628	0.392372	0.107628	0.392372	
8746000	-103.358898	1	0.104413	93.163901	0.118459	0.119800	0.199672	0.300328	0.199672	0.300328	
8747000	-102.158967	1	0.816164	68.677574	0.138275	0.143107	0.198549	0.301451	0.198549	0.301451	
8748000	-104.680275	1	0.317778	26.180032	0.130649	0.091038	0.307844	0.192156	0.307844	0.192156	
8749000	-103.191899	1	0.852817	81.876089	0.082171	0.171273	0.067849	0.432151	0.067849	0.432151	
8750000	-103.746622	1	0.984304	45.173166	0.193066	0.191369	0.219869	0.280131	0.219869	0.280131	
8751000	-102.293419	1	0.475375	33.779331	0.145364	0.157706	0.192844	0.307156	0.192844	0.307156	
8752000	-105.973713	1	2.044216	55.983148	0.159001	0.207330	0.181335	0.318665	0.181335	0.318665	
8753000	-103.025511	1	1.421430	88.175048	0.147562	0.190238	0.173843	0.326157	0.173843	0.326157	
8754000	-102.566229	1	0.226514	71.012155	0.141351	0.189548	0.165788	0.334212	0.165788	0.334212	
8755000	-104.667523	1	1.404876	49.844433	0.140785	0.196732	0.162202	0.337798	0.162202	0.337798	
8756000	-102.016673	1	0.245226	25.115902	0.124084	0.143748	0.172483	0.327517	0.172483	0.327517	
8757000	-102.281352	1	0.868945	71.555590	0.118690	0.162600	0.144382	0.355618	0.144382	0.355618	
8758000	-103.008571	1	0.082579	8.233475	0.146478	0.204369	0.167266	0.332734	0.167266	0.332734	
8759000	-103.792355	1	0.852388	43.406294	0.222065	0.184518	0.242876	0.257124	0.242876	0.257124	
8760000	-104.194968	1	2.480894	93.457833	0.161510	0.191646	0.190059	0.309941	0.190059	0.309941	
8761000	-102.915516	1	0.381045	34.840891	0.105154	0.182502	0.108993	0.391007	0.108993	0.391007	
8762000	-102.117225	1	0.299675	31.860152	0.142485	0.174351	0.175446	0.324554	0.175446	0.324554	
8763000	-102.842585	1	0.638586	70.193122	0.166215	0.204782	0.189904	0.310096	0.189904	0.310096	
8764000	-102.052971	1	0.081370	22.012195	0.116742	0.156631	0.145242	0.354758	0.145242	0.354758	
8765000	-104.055689	1	0.866481	61.126810	0.174391	0.227161	0.192108	0.307892	0.192108	0.307892	
8766000	-101.922365	1	0.444152	51.263758	0.126962	0.155456	0.165334	0.334666	0.165334	0.334666	
